valor,tipo,data,categoria,descricao
8076.72,2,"""2025-04-30T21:38:32.098185Z""","""Transferência""","""Compra de material"""
7525.68,2,"""2025-05-03T21:38:32.098201Z""","""Investimento""","""Recebido de cliente"""
-2742.14,1,"""2025-05-17T21:38:32.098213Z""","""Transferência""","""Compra de material"""
-934.25,1,"""2025-04-14T21:38:32.098222Z""","""Reembolso""","""Despesa operacional"""
6746.48,2,"""2025-05-26T21:38:32.098234Z""","""Transferência""","""Referente ao mês"""
2846.18,2,"""2025-04-03T21:38:32.098249Z""","""Pagamento""","""Compra de material"""
1892.07,2,"""2025-04-09T21:38:32.098341Z""","""Transferência""","""Recebido de cliente"""
-9979.77,1,"""2025-03-23T21:38:32.098360Z""","""Serviço""","""Transferência bancária"""
-718.03,1,"""2025-04-30T21:38:32.098376Z""","""Serviço""","""Pagamento de serviço"""
1983.23,2,"""2025-03-13T21:38:32.098391Z""","""Salário""","""Transferência bancária"""
6263.08,2,"""2025-05-08T21:38:32.098407Z""","""Salário""","""Transferência bancária"""
528.85,2,"""2025-03-18T21:38:32.098416Z""","""Reembolso""","""Recebido de cliente"""
-8556.41,1,"""2025-03-11T21:38:32.098426Z""","""Transferência""","""Compra de material"""
-7254.2,1,"""2025-03-19T21:38:32.098435Z""","""Reembolso""","""Despesa operacional"""
-1447.25,1,"""2025-05-15T21:38:32.098444Z""","""Investimento""","""Transferência bancária"""
1994.54,2,"""2025-03-21T21:38:32.098453Z""","""Salário""","""Recebido de cliente"""
-1917.6,1,"""2025-04-17T21:38:32.098461Z""","""Investimento""","""Transferência bancária"""
768.94,2,"""2025-05-13T21:38:32.098470Z""","""Salário""","""Recebido de cliente"""
2943.82,2,"""2025-05-05T21:38:32.098479Z""","""Serviço""","""Pagamento de serviço"""
1026.22,2,"""2025-05-17T21:38:32.098488Z""","""Pagamento""","""Recebido de cliente"""
3955.66,2,"""2025-04-25T21:38:32.098496Z""","""Transferência""","""Compra de material"""
-9708.04,1,"""2025-04-20T21:38:32.098508Z""","""Transferência""","""Pagamento de serviço"""
2457.32,2,"""2025-04-30T21:38:32.098523Z""","""Compra""","""Referente ao mês"""
-4835.63,1,"""2025-05-01T21:38:32.098538Z""","""Investimento""","""Referente ao mês"""
8737.8,2,"""2025-03-29T21:38:32.098550Z""","""Reembolso""","""Transferência bancária"""
-5589.25,1,"""2025-03-11T21:38:32.098559Z""","""Pagamento""","""Compra de material"""
251.73,2,"""2025-03-13T21:38:32.098567Z""","""Transferência""","""Recebido de cliente"""
-961.86,1,"""2025-04-14T21:38:32.098576Z""","""Transferência""","""Recebido de cliente"""
-6029.27,1,"""2025-04-10T21:38:32.098585Z""","""Reembolso""","""Referente ao mês"""
-6026.0,1,"""2025-04-21T21:38:32.098594Z""","""Salário""","""Referente ao mês"""
-3103.12,1,"""2025-03-13T21:38:32.098603Z""","""Transferência""","""Pagamento de serviço"""
-7698.21,1,"""2025-05-04T21:38:32.098611Z""","""Pagamento""","""Referente ao mês"""
6215.85,2,"""2025-03-06T21:38:32.098621Z""","""Pagamento""","""Recebido de cliente"""
-6048.44,1,"""2025-04-22T21:38:32.098629Z""","""Investimento""","""Pagamento de serviço"""
-1080.66,1,"""2025-04-18T21:38:32.098641Z""","""Salário""","""Pagamento de serviço"""
392.74,2,"""2025-04-30T21:38:32.098660Z""","""Salário""","""Transferência bancária"""
271.1,2,"""2025-05-19T21:38:32.098676Z""","""Pagamento""","""Recebido de cliente"""
-2580.38,1,"""2025-03-30T21:38:32.098687Z""","""Transferência""","""Referente ao mês"""
2476.76,2,"""2025-05-05T21:38:32.098696Z""","""Serviço""","""Compra de material"""
-1137.55,1,"""2025-05-26T21:38:32.098705Z""","""Investimento""","""Referente ao mês"""
-7952.57,1,"""2025-04-18T21:38:32.098714Z""","""Compra""","""Despesa operacional"""
-752.75,1,"""2025-03-14T21:38:32.098722Z""","""Compra""","""Pagamento de serviço"""
3503.41,2,"""2025-03-15T21:38:32.098731Z""","""Salário""","""Despesa operacional"""
-583.82,1,"""2025-04-26T21:38:32.098741Z""","""Venda""","""Referente ao mês"""
-4432.34,1,"""2025-04-28T21:38:32.098751Z""","""Reembolso""","""Recebido de cliente"""
730.64,2,"""2025-05-26T21:38:32.098760Z""","""Pagamento""","""Despesa operacional"""
7248.38,2,"""2025-03-17T21:38:32.098768Z""","""Serviço""","""Compra de material"""
-4747.18,1,"""2025-04-01T21:38:32.098777Z""","""Compra""","""Recebido de cliente"""
-127.49,1,"""2025-05-01T21:38:32.098788Z""","""Serviço""","""Transferência bancária"""
8326.51,2,"""2025-04-16T21:38:32.098802Z""","""Transferência""","""Pagamento de serviço"""
3658.22,2,"""2025-03-13T21:38:32.098821Z""","""Pagamento""","""Despesa operacional"""
6880.88,2,"""2025-05-04T21:38:32.098830Z""","""Reembolso""","""Compra de material"""
9651.08,2,"""2025-05-10T21:38:32.098839Z""","""Transferência""","""Transferência bancária"""
8208.74,2,"""2025-03-04T21:38:32.098848Z""","""Venda""","""Pagamento de serviço"""
5860.84,2,"""2025-05-29T21:38:32.098857Z""","""Serviço""","""Recebido de cliente"""
6414.0,2,"""2025-03-20T21:38:32.098865Z""","""Reembolso""","""Compra de material"""
-3104.59,1,"""2025-05-04T21:38:32.098874Z""","""Investimento""","""Pagamento de serviço"""
-9463.34,1,"""2025-04-24T21:38:32.098883Z""","""Serviço""","""Referente ao mês"""
4200.73,2,"""2025-03-10T21:38:32.098891Z""","""Reembolso""","""Referente ao mês"""
-1407.34,1,"""2025-04-21T21:38:32.098900Z""","""Pagamento""","""Recebido de cliente"""
6870.55,2,"""2025-03-06T21:38:32.098909Z""","""Transferência""","""Transferência bancária"""
-1082.07,1,"""2025-05-01T21:38:32.098917Z""","""Salário""","""Referente ao mês"""
-6947.52,1,"""2025-03-22T21:38:32.098926Z""","""Pagamento""","""Pagamento de serviço"""
1064.29,2,"""2025-05-29T21:38:32.098935Z""","""Transferência""","""Referente ao mês"""
1346.45,2,"""2025-03-01T21:38:32.098943Z""","""Compra""","""Compra de material"""
7842.17,2,"""2025-04-15T21:38:32.098952Z""","""Transferência""","""Pagamento de serviço"""
4677.52,2,"""2025-03-16T21:38:32.098960Z""","""Salário""","""Transferência bancária"""
939.08,2,"""2025-04-20T21:38:32.098969Z""","""Transferência""","""Transferência bancária"""
722.29,2,"""2025-05-03T21:38:32.098978Z""","""Compra""","""Referente ao mês"""
-1646.69,1,"""2025-05-19T21:38:32.098986Z""","""Transferência""","""Compra de material"""
-1144.5,1,"""2025-05-22T21:38:32.098998Z""","""Pagamento""","""Transferência bancária"""
7494.67,2,"""2025-05-01T21:38:32.099014Z""","""Serviço""","""Referente ao mês"""
3892.2,2,"""2025-03-28T21:38:32.099166Z""","""Reembolso""","""Compra de material"""
2525.79,2,"""2025-04-20T21:38:32.099199Z""","""Pagamento""","""Compra de material"""
2790.74,2,"""2025-04-25T21:38:32.099218Z""","""Pagamento""","""Despesa operacional"""
-5069.73,1,"""2025-04-25T21:38:32.099235Z""","""Compra""","""Recebido de cliente"""
-1662.7,1,"""2025-03-21T21:38:32.099252Z""","""Transferência""","""Despesa operacional"""
-1904.32,1,"""2025-05-22T21:38:32.099271Z""","""Venda""","""Despesa operacional"""
-6975.04,1,"""2025-05-20T21:38:32.099287Z""","""Reembolso""","""Referente ao mês"""
-5331.14,1,"""2025-03-14T21:38:32.099308Z""","""Venda""","""Pagamento de serviço"""
6186.04,2,"""2025-03-07T21:38:32.099326Z""","""Transferência""","""Transferência bancária"""
2013.83,2,"""2025-05-03T21:38:32.099343Z""","""Salário""","""Referente ao mês"""
8053.51,2,"""2025-05-16T21:38:32.099374Z""","""Reembolso""","""Despesa operacional"""
8744.91,2,"""2025-05-13T21:38:32.099390Z""","""Reembolso""","""Despesa operacional"""
9774.03,2,"""2025-04-10T21:38:32.099407Z""","""Transferência""","""Recebido de cliente"""
5846.05,2,"""2025-05-21T21:38:32.099425Z""","""Transferência""","""Pagamento de serviço"""
7444.12,2,"""2025-04-24T21:38:32.099443Z""","""Reembolso""","""Recebido de cliente"""
2471.04,2,"""2025-03-08T21:38:32.099470Z""","""Pagamento""","""Despesa operacional"""
7535.77,2,"""2025-04-26T21:38:32.099486Z""","""Transferência""","""Pagamento de serviço"""
6184.02,2,"""2025-04-28T21:38:32.099503Z""","""Reembolso""","""Transferência bancária"""
-6697.04,1,"""2025-04-03T21:38:32.099520Z""","""Serviço""","""Transferência bancária"""
-9482.92,1,"""2025-03-22T21:38:32.099538Z""","""Reembolso""","""Referente ao mês"""
4567.35,2,"""2025-03-19T21:38:32.099554Z""","""Investimento""","""Compra de material"""
546.88,2,"""2025-03-29T21:38:32.099571Z""","""Serviço""","""Pagamento de serviço"""
-379.38,1,"""2025-04-01T21:38:32.099587Z""","""Salário""","""Pagamento de serviço"""
-4787.37,1,"""2025-03-26T21:38:32.099604Z""","""Salário""","""Despesa operacional"""
9587.5,2,"""2025-04-25T21:38:32.099621Z""","""Venda""","""Transferência bancária"""
9892.87,2,"""2025-04-06T21:38:32.099638Z""","""Venda""","""Recebido de cliente"""
-5782.83,1,"""2025-04-17T21:38:32.099655Z""","""Compra""","""Referente ao mês"""
-9348.89,1,"""2025-04-22T21:38:32.099671Z""","""Venda""","""Recebido de cliente"""
-1487.35,1,"""2025-04-02T21:38:32.099686Z""","""Serviço""","""Compra de material"""
-3741.57,1,"""2025-04-04T21:38:32.099703Z""","""Investimento""","""Transferência bancária"""
8915.2,2,"""2025-04-23T21:38:32.099719Z""","""Transferência""","""Referente ao mês"""
-2491.41,1,"""2025-04-21T21:38:32.099736Z""","""Investimento""","""Pagamento de serviço"""
2041.64,2,"""2025-03-06T21:38:32.099754Z""","""Serviço""","""Referente ao mês"""
3078.5,2,"""2025-03-28T21:38:32.099771Z""","""Pagamento""","""Referente ao mês"""
8022.1,2,"""2025-05-17T21:38:32.099787Z""","""Salário""","""Compra de material"""
8535.47,2,"""2025-05-12T21:38:32.099803Z""","""Transferência""","""Referente ao mês"""
3337.55,2,"""2025-04-23T21:38:32.099819Z""","""Salário""","""Compra de material"""
1029.26,2,"""2025-05-05T21:38:32.099836Z""","""Investimento""","""Pagamento de serviço"""
-3886.0,1,"""2025-03-20T21:38:32.099852Z""","""Investimento""","""Pagamento de serviço"""
4940.71,2,"""2025-03-19T21:38:32.099868Z""","""Serviço""","""Compra de material"""
246.74,2,"""2025-05-17T21:38:32.099885Z""","""Transferência""","""Compra de material"""
-8868.08,1,"""2025-05-13T21:38:32.099903Z""","""Transferência""","""Recebido de cliente"""
-4675.25,1,"""2025-05-24T21:38:32.099920Z""","""Compra""","""Referente ao mês"""
9453.31,2,"""2025-03-07T21:38:32.099937Z""","""Transferência""","""Compra de material"""
6649.89,2,"""2025-04-25T21:38:32.099954Z""","""Transferência""","""Referente ao mês"""
-9199.11,1,"""2025-03-14T21:38:32.099970Z""","""Venda""","""Recebido de cliente"""
-5851.01,1,"""2025-04-11T21:38:32.099986Z""","""Transferência""","""Referente ao mês"""
1115.76,2,"""2025-05-28T21:38:32.100003Z""","""Serviço""","""Pagamento de serviço"""
-4037.25,1,"""2025-04-16T21:38:32.100019Z""","""Serviço""","""Recebido de cliente"""
-1960.54,1,"""2025-05-08T21:38:32.100035Z""","""Investimento""","""Compra de material"""
2242.57,2,"""2025-03-07T21:38:32.100051Z""","""Transferência""","""Referente ao mês"""
572.6,2,"""2025-04-24T21:38:32.100078Z""","""Transferência""","""Compra de material"""
-2796.04,1,"""2025-04-12T21:38:32.100095Z""","""Serviço""","""Recebido de cliente"""
-5264.91,1,"""2025-03-12T21:38:32.100111Z""","""Venda""","""Pagamento de serviço"""
1995.05,2,"""2025-05-13T21:38:32.100127Z""","""Serviço""","""Compra de material"""
-5081.19,1,"""2025-03-03T21:38:32.100144Z""","""Compra""","""Pagamento de serviço"""
-1093.84,1,"""2025-04-10T21:38:32.100160Z""","""Compra""","""Despesa operacional"""
-1446.58,1,"""2025-03-10T21:38:32.100176Z""","""Investimento""","""Compra de material"""
731.05,2,"""2025-03-30T21:38:32.100193Z""","""Serviço""","""Despesa operacional"""
2886.26,2,"""2025-04-21T21:38:32.100210Z""","""Salário""","""Compra de material"""
-2054.87,1,"""2025-04-30T21:38:32.100226Z""","""Compra""","""Compra de material"""
-2499.61,1,"""2025-05-25T21:38:32.100242Z""","""Venda""","""Referente ao mês"""
-3418.28,1,"""2025-05-05T21:38:32.100258Z""","""Pagamento""","""Recebido de cliente"""
-7018.61,1,"""2025-04-23T21:38:32.100274Z""","""Venda""","""Despesa operacional"""
6670.1,2,"""2025-03-08T21:38:32.100293Z""","""Venda""","""Pagamento de serviço"""
9823.64,2,"""2025-04-10T21:38:32.100310Z""","""Venda""","""Referente ao mês"""
-9334.15,1,"""2025-03-29T21:38:32.100327Z""","""Pagamento""","""Transferência bancária"""
-2886.55,1,"""2025-03-08T21:38:32.100343Z""","""Pagamento""","""Referente ao mês"""
5998.47,2,"""2025-04-21T21:38:32.100360Z""","""Salário""","""Referente ao mês"""
8595.99,2,"""2025-04-16T21:38:32.100377Z""","""Compra""","""Transferência bancária"""
-916.7,1,"""2025-04-30T21:38:32.100393Z""","""Transferência""","""Compra de material"""
-7077.22,1,"""2025-04-22T21:38:32.100410Z""","""Reembolso""","""Referente ao mês"""
6683.59,2,"""2025-05-08T21:38:32.100426Z""","""Investimento""","""Referente ao mês"""
6533.74,2,"""2025-04-01T21:38:32.100442Z""","""Venda""","""Recebido de cliente"""
7744.14,2,"""2025-05-27T21:38:32.100469Z""","""Serviço""","""Recebido de cliente"""
2230.67,2,"""2025-04-14T21:38:32.100486Z""","""Salário""","""Despesa operacional"""
-7476.14,1,"""2025-03-08T21:38:32.100502Z""","""Pagamento""","""Referente ao mês"""
7833.01,2,"""2025-04-23T21:38:32.100519Z""","""Transferência""","""Compra de material"""
2374.42,2,"""2025-04-03T21:38:32.100535Z""","""Pagamento""","""Referente ao mês"""
-9135.28,1,"""2025-03-01T21:38:32.100551Z""","""Venda""","""Compra de material"""
1642.43,2,"""2025-03-08T21:38:32.100567Z""","""Investimento""","""Referente ao mês"""
-8967.46,1,"""2025-05-20T21:38:32.100583Z""","""Venda""","""Referente ao mês"""
9403.51,2,"""2025-04-01T21:38:32.100599Z""","""Reembolso""","""Compra de material"""
5538.81,2,"""2025-05-11T21:38:32.100615Z""","""Compra""","""Recebido de cliente"""
4275.13,2,"""2025-05-19T21:38:32.100631Z""","""Transferência""","""Despesa operacional"""
2377.1,2,"""2025-05-21T21:38:32.100647Z""","""Pagamento""","""Referente ao mês"""
8273.18,2,"""2025-03-04T21:38:32.100666Z""","""Salário""","""Despesa operacional"""
4574.28,2,"""2025-05-27T21:38:32.100682Z""","""Venda""","""Despesa operacional"""
-1714.99,1,"""2025-05-18T21:38:32.100698Z""","""Transferência""","""Pagamento de serviço"""
-5586.35,1,"""2025-03-27T21:38:32.100715Z""","""Salário""","""Despesa operacional"""
1150.35,2,"""2025-03-14T21:38:32.100732Z""","""Salário""","""Compra de material"""
-3540.66,1,"""2025-04-25T21:38:32.100749Z""","""Serviço""","""Despesa operacional"""
-6029.52,1,"""2025-04-28T21:38:32.100767Z""","""Investimento""","""Recebido de cliente"""
-4525.51,1,"""2025-04-23T21:38:32.100897Z""","""Salário""","""Despesa operacional"""
5282.89,2,"""2025-03-25T21:38:32.100932Z""","""Venda""","""Pagamento de serviço"""
5668.21,2,"""2025-03-18T21:38:32.100943Z""","""Salário""","""Despesa operacional"""
7178.59,2,"""2025-03-06T21:38:32.100952Z""","""Pagamento""","""Transferência bancária"""
2366.24,2,"""2025-05-23T21:38:32.100960Z""","""Salário""","""Referente ao mês"""
-674.72,1,"""2025-04-29T21:38:32.100968Z""","""Serviço""","""Referente ao mês"""
-3633.82,1,"""2025-03-04T21:38:32.100977Z""","""Venda""","""Despesa operacional"""
3713.6,2,"""2025-03-26T21:38:32.100991Z""","""Investimento""","""Pagamento de serviço"""
-4417.8,1,"""2025-05-28T21:38:32.101003Z""","""Salário""","""Transferência bancária"""
9082.33,2,"""2025-05-20T21:38:32.101011Z""","""Transferência""","""Recebido de cliente"""
-2106.77,1,"""2025-05-19T21:38:32.101018Z""","""Salário""","""Despesa operacional"""
770.92,2,"""2025-05-18T21:38:32.101026Z""","""Compra""","""Recebido de cliente"""
-1209.48,1,"""2025-04-23T21:38:32.101033Z""","""Reembolso""","""Recebido de cliente"""
-7702.87,1,"""2025-04-14T21:38:32.101041Z""","""Investimento""","""Compra de material"""
-3731.35,1,"""2025-05-29T21:38:32.101049Z""","""Investimento""","""Transferência bancária"""
2701.78,2,"""2025-04-28T21:38:32.101056Z""","""Venda""","""Pagamento de serviço"""
9591.05,2,"""2025-03-08T21:38:32.101070Z""","""Compra""","""Despesa operacional"""
-3033.41,1,"""2025-03-13T21:38:32.101086Z""","""Venda""","""Recebido de cliente"""
-1318.27,1,"""2025-05-15T21:38:32.101094Z""","""Transferência""","""Despesa operacional"""
-5947.98,1,"""2025-03-02T21:38:32.101102Z""","""Salário""","""Transferência bancária"""
-1686.37,1,"""2025-03-15T21:38:32.101110Z""","""Venda""","""Referente ao mês"""
9543.35,2,"""2025-04-22T21:38:32.101117Z""","""Venda""","""Referente ao mês"""
-9715.83,1,"""2025-05-05T21:38:32.101125Z""","""Salário""","""Transferência bancária"""
2798.69,2,"""2025-05-13T21:38:32.101138Z""","""Investimento""","""Despesa operacional"""
5835.54,2,"""2025-04-14T21:38:32.101151Z""","""Transferência""","""Transferência bancária"""
1154.1,2,"""2025-04-05T21:38:32.101163Z""","""Serviço""","""Referente ao mês"""
-4722.42,1,"""2025-05-02T21:38:32.101171Z""","""Salário""","""Compra de material"""
5283.9,2,"""2025-05-08T21:38:32.101184Z""","""Venda""","""Transferência bancária"""
-5155.49,1,"""2025-04-04T21:38:32.101196Z""","""Reembolso""","""Transferência bancária"""
-3332.06,1,"""2025-05-19T21:38:32.101209Z""","""Venda""","""Pagamento de serviço"""
-7103.56,1,"""2025-05-27T21:38:32.101219Z""","""Salário""","""Compra de material"""
8160.74,2,"""2025-03-27T21:38:32.101229Z""","""Transferência""","""Transferência bancária"""
7939.31,2,"""2025-05-26T21:38:32.101250Z""","""Transferência""","""Compra de material"""
3396.7,2,"""2025-03-03T21:38:32.101265Z""","""Venda""","""Despesa operacional"""
-2194.97,1,"""2025-03-15T21:38:32.101279Z""","""Investimento""","""Compra de material"""
2501.45,2,"""2025-03-30T21:38:32.101288Z""","""Serviço""","""Despesa operacional"""
-9952.36,1,"""2025-03-11T21:38:32.101297Z""","""Compra""","""Referente ao mês"""
-631.69,1,"""2025-03-19T21:38:32.101306Z""","""Salário""","""Pagamento de serviço"""
-4780.51,1,"""2025-04-09T21:38:32.101320Z""","""Venda""","""Pagamento de serviço"""
-7823.17,1,"""2025-04-07T21:38:32.101334Z""","""Investimento""","""Compra de material"""
-5191.18,1,"""2025-05-08T21:38:32.101343Z""","""Reembolso""","""Referente ao mês"""
3332.69,2,"""2025-05-27T21:38:32.101352Z""","""Salário""","""Referente ao mês"""
-2020.46,1,"""2025-05-10T21:38:32.101360Z""","""Investimento""","""Pagamento de serviço"""
6121.13,2,"""2025-05-29T21:38:32.101369Z""","""Pagamento""","""Recebido de cliente"""
-2818.83,1,"""2025-04-06T21:38:32.101378Z""","""Pagamento""","""Recebido de cliente"""
7223.57,2,"""2025-05-13T21:38:32.101387Z""","""Venda""","""Pagamento de serviço"""
3309.33,2,"""2025-05-28T21:38:32.101400Z""","""Salário""","""Transferência bancária"""
-8005.31,1,"""2025-05-12T21:38:32.101420Z""","""Transferência""","""Despesa operacional"""
